zip_code,year,month,eto_in,precip_in
93218,2014,4,5.84,0
93218,2014,5,8.02,0
93218,2014,6,9.3,0
93218,2014,7,9.85,0
93218,2014,8,8.870000000000001,0
93218,2014,9,6.6000000000000005,0
93218,2014,10,4.35,0
93218,2014,11,2.02,0
93218,2014,12,1.24,0
93625,2014,1,1.72,0
93625,2014,2,2.22,0
93625,2014,3,4.08,0
93625,2014,4,5.57,0
93625,2014,5,8.07,0
93625,2014,6,9.09,0
93625,2014,7,9.13,0
93625,2014,8,8.08,0
93625,2014,9,6.23,0
93625,2014,10,4.17,0
93625,2014,11,1.64,0
93625,2014,12,1.03,0
93930,2014,1,2.2,0
93930,2014,2,2.14,0
93930,2014,3,3.73,0
93930,2014,4,4.85,0
93930,2014,5,6.7,0
93930,2014,6,6.93,0
93930,2014,7,7.0,0
93930,2014,8,6.47,0
93930,2014,9,5.0600000000000005,0
93930,2014,10,4.13,0
93930,2014,11,1.99,0
93930,2014,12,1.23,0
93932,2014,1,2.27,0
93932,2014,2,2.15,0
93932,2014,3,3.67,0
93932,2014,4,4.73,0
93932,2014,5,6.35,0
93932,2014,6,6.44,0
93932,2014,7,6.55,0
93932,2014,8,6.11,0
93932,2014,9,4.81,0
93932,2014,10,4.07,0
93932,2014,11,2.06,0
93932,2014,12,1.32,0
95361,2014,1,1.83,0
95361,2014,2,2.1,0
95361,2014,3,3.88,0
95361,2014,4,5.2,0
95361,2014,5,7.62,0
95361,2014,6,8.67,0
95361,2014,7,8.870000000000001,0
95361,2014,8,7.7,0
95361,2014,9,5.98,0
95361,2014,10,4.14,0
95361,2014,11,1.6700000000000002,0
95361,2014,12,1.19,0
95370,2014,1,1.81,0
95370,2014,2,2.03,0
95370,2014,3,3.55,0
95370,2014,4,4.8100000000000005,0
95370,2014,5,6.82,0
95370,2014,6,8.0,0
95370,2014,7,8.32,0
95370,2014,8,7.23,0
95370,2014,9,5.58,0
95370,2014,10,3.94,0
95370,2014,11,1.6700000000000002,0
95370,2014,12,1.12,0
95451,2014,1,1.84,0
95451,2014,2,1.54,0
95451,2014,3,3.0700000000000003,0
95451,2014,4,4.39,0
95451,2014,5,6.24,0
95451,2014,6,6.95,0
95451,2014,7,7.05,0
95451,2014,8,6.04,0
95451,2014,9,4.68,0
95451,2014,10,3.24,0
95451,2014,11,1.36,0
95451,2014,12,0.99,0
95469,2014,1,2.12,0
95469,2014,2,1.56,0
95469,2014,3,3.0,0
95469,2014,4,4.43,0
95469,2014,5,6.35,0
95469,2014,6,7.31,0
95469,2014,7,7.42,0
95469,2014,8,6.4,0
95469,2014,9,4.890000000000001,0
95469,2014,10,3.28,0
95469,2014,11,1.32,0
95469,2014,12,1.02,0
95682,2014,1,1.94,0
95682,2014,2,2.01,0
95682,2014,3,3.74,0
95682,2014,4,4.96,0
95682,2014,5,7.0600000000000005,0
95682,2014,6,8.24,0
95682,2014,7,8.62,0
95682,2014,8,7.43,0
95682,2014,9,5.8,0
95682,2014,10,4.07,0
95682,2014,11,1.75,0
95682,2014,12,1.15,0
93436,2014,1,2.69,0
93436,2014,2,2.46,0
93436,2014,3,3.57,0
93436,2014,4,4.28,0
93436,2014,5,5.49,0
93436,2014,6,4.42,0
93436,2014,7,5.0200000000000005,0
93436,2014,8,4.75,0
93436,2014,9,3.83,0
93436,2014,10,3.61,0
93436,2014,11,2.61,0
93436,2014,12,1.85,0
93654,2014,1,1.7,0
93654,2014,2,2.24,0
93654,2014,3,4.08,0
93654,2014,4,5.47,0
93654,2014,5,7.88,0
93654,2014,6,8.91,0
93654,2014,7,9.04,0
93654,2014,8,7.94,0
93654,2014,9,6.13,0
93654,2014,10,4.07,0
93654,2014,11,1.67,0
93654,2014,12,1.02,0
93926,2014,1,2.1,0
93926,2014,2,1.96,0
93926,2014,3,3.56,0
93926,2014,4,4.59,0
93926,2014,5,6.22,0
93926,2014,6,6.17,0
93926,2014,7,6.22,0
93926,2014,8,5.78,0
93926,2014,9,4.5600000000000005,0
93926,2014,10,3.87,0
93926,2014,11,1.97,0
93926,2014,12,1.23,0
94599,2014,1,1.73,0
94599,2014,2,1.68,0
94599,2014,3,3.31,0
94599,2014,4,4.48,0
94599,2014,5,6.5,0
94599,2014,6,7.01,0
94599,2014,7,7.11,0
94599,2014,8,6.04,0
94599,2014,9,4.78,0
94599,2014,10,3.42,0
94599,2014,11,1.53,0
94599,2014,12,1.08,0
95060,2014,1,1.85,0
95060,2014,2,1.57,0
95060,2014,3,2.91,0
95060,2014,4,3.77,0
95060,2014,5,4.85,0
95060,2014,6,4.42,0
95060,2014,7,4.49,0
95060,2014,8,4.24,0
95060,2014,9,3.3,0
95060,2014,10,2.94,0
95060,2014,11,1.73,0
95060,2014,12,1.07,0
95320,2014,1,1.81,0
95320,2014,2,2.04,0
95320,2014,3,3.82,0
95320,2014,4,5.16,0
95320,2014,5,7.62,0
95320,2014,6,8.6,0
95320,2014,7,8.76,0
95320,2014,8,7.62,0
95320,2014,9,5.92,0
95320,2014,10,4.15,0
95320,2014,11,1.66,0
95320,2014,12,1.2,0
95623,2014,1,1.94,0
95623,2014,2,2.0,0
95623,2014,3,3.66,0
95623,2014,4,4.9,0
95623,2014,5,6.92,0
95623,2014,6,8.15,0
95623,2014,7,8.58,0
95623,2014,8,7.43,0
95623,2014,9,5.79,0
95623,2014,10,4.07,0
95623,2014,11,1.76,0
95623,2014,12,1.18,0
95694,2014,1,1.84,0
95694,2014,2,1.81,0
95694,2014,3,3.56,0
95694,2014,4,4.82,0
95694,2014,5,7.01,0
95694,2014,6,7.74,0
95694,2014,7,7.82,0
95694,2014,8,6.72,0
95694,2014,9,5.29,0
95694,2014,10,3.69,0
95694,2014,11,1.52,0
95694,2014,12,1.06,0
95832,2014,1,1.88,0
95832,2014,2,1.94,0
95832,2014,3,3.76,0
95832,2014,4,5.05,0
95832,2014,5,7.39,0
95832,2014,6,8.38,0
95832,2014,7,8.51,0
95832,2014,8,7.31,0
95832,2014,9,5.79,0
95832,2014,10,4.03,0
95832,2014,11,1.62,0
95832,2014,12,1.12,0
93606,2014,1,1.7,0
93606,2014,2,2.21,0
93606,2014,3,4.0200000000000005,0
93606,2014,4,5.58,0
93606,2014,5,8.23,0
93606,2014,6,9.16,0
93606,2014,7,9.13,0
93606,2014,8,7.99,0
93606,2014,9,6.24,0
93606,2014,10,4.22,0
93606,2014,11,1.63,0
93606,2014,12,1.04,0
93652,2014,1,1.77,0
93652,2014,2,2.21,0
93652,2014,3,4.1,0
93652,2014,4,5.59,0
93652,2014,5,8.22,0
93652,2014,6,9.2,0
93652,2014,7,9.21,0
93652,2014,8,8.2,0
93652,2014,9,6.3100000000000005,0
93652,2014,10,4.26,0
93652,2014,11,1.66,0
93652,2014,12,1.03,0
93657,2014,1,1.64,0
93657,2014,2,2.21,0
93657,2014,3,3.99,0
93657,2014,4,5.42,0
93657,2014,5,7.75,0
93657,2014,6,8.75,0
93657,2014,7,8.82,0
93657,2014,8,7.74,0
93657,2014,9,6.0,0
93657,2014,10,3.98,0
93657,2014,11,1.64,0
93657,2014,12,1.01,0
93924,2014,1,1.99,0
93924,2014,2,1.78,0
93924,2014,3,3.08,0
93924,2014,4,3.92,0
93924,2014,5,5.0600000000000005,0
93924,2014,6,4.8,0
93924,2014,7,4.99,0
93924,2014,8,4.73,0
93924,2014,9,3.71,0
93924,2014,10,3.37,0
93924,2014,11,1.92,0
93924,2014,12,1.19,0
94019,2014,1,1.62,0
94019,2014,2,1.51,0
94019,2014,3,2.82,0
94019,2014,4,3.59,0
94019,2014,5,4.63,0
94019,2014,6,4.2,0
94019,2014,7,4.41,0
94019,2014,8,3.96,0
94019,2014,9,3.25,0
94019,2014,10,2.76,0
94019,2014,11,1.61,0
94019,2014,12,1.04,0
95247,2014,1,1.82,0
95247,2014,2,2.01,0
95247,2014,3,3.56,0
95247,2014,4,4.78,0
95247,2014,5,6.73,0
95247,2014,6,7.98,0
95247,2014,7,8.31,0
95247,2014,8,7.28,0
95247,2014,9,5.64,0
95247,2014,10,3.95,0
95247,2014,11,1.7,0
95247,2014,12,1.14,0
95415,2014,1,1.92,0
95415,2014,2,1.54,0
95415,2014,3,2.9,0
95415,2014,4,4.21,0
95415,2014,5,5.86,0
95415,2014,6,6.65,0
95415,2014,7,7.07,0
95415,2014,8,6.17,0
95415,2014,9,4.64,0
95415,2014,10,3.26,0
95415,2014,11,1.46,0
95415,2014,12,1.03,0
95619,2014,1,1.95,0
95619,2014,2,1.99,0
95619,2014,3,3.61,0
95619,2014,4,4.8,0
95619,2014,5,6.77,0
95619,2014,6,8.03,0
95619,2014,7,8.5,0
95619,2014,8,7.28,0
95619,2014,9,5.7,0
95619,2014,10,4.0200000000000005,0
95619,2014,11,1.77,0
95619,2014,12,1.13,0
95695,2014,1,1.9,0
95695,2014,2,1.86,0
95695,2014,3,3.69,0
95695,2014,4,5.0,0
95695,2014,5,7.28,0
95695,2014,6,8.07,0
95695,2014,7,8.17,0
95695,2014,8,6.96,0
95695,2014,9,5.5,0
95695,2014,10,3.81,0
95695,2014,11,1.56,0
95695,2014,12,1.08,0
92590,2014,1,2.9,0
92590,2014,2,2.74,0
92590,2014,3,4.0200000000000005,0
92590,2014,4,5.23,0
92590,2014,5,6.5200000000000005,0
92590,2014,6,6.55,0
92590,2014,7,6.98,0
92590,2014,8,6.29,0
92590,2014,9,5.41,0
92590,2014,10,4.01,0
92590,2014,11,3.02,0
92590,2014,12,1.86,0
93001,2014,1,2.81,0
93001,2014,2,2.47,0
93001,2014,3,3.67,0
93001,2014,4,4.59,0
93001,2014,5,5.83,0
93001,2014,6,4.25,0
93001,2014,7,5.09,0
93001,2014,8,4.7,0
93001,2014,9,4.13,0
93001,2014,10,3.5500000000000003,0
93001,2014,11,2.9,0
93001,2014,12,1.99,0
94561,2014,1,1.79,0
94561,2014,2,1.88,0
94561,2014,3,3.61,0
94561,2014,4,4.86,0
94561,2014,5,7.08,0
94561,2014,6,7.7,0
94561,2014,7,7.86,0
94561,2014,8,6.83,0
94561,2014,9,5.36,0
94561,2014,10,3.8,0
94561,2014,11,1.62,0
94561,2014,12,1.1,0
95219,2014,1,1.82,0
95219,2014,2,1.94,0
95219,2014,3,3.72,0
95219,2014,4,5.04,0
95219,2014,5,7.35,0
95219,2014,6,8.13,0
95219,2014,7,8.290000000000001,0
95219,2014,8,7.17,0
95219,2014,9,5.66,0
95219,2014,10,3.94,0
95219,2014,11,1.61,0
95219,2014,12,1.13,0
95333,2014,1,1.72,0
95333,2014,2,2.14,0
95333,2014,3,3.89,0
95333,2014,4,5.42,0
95333,2014,5,7.92,0
95333,2014,6,8.9,0
95333,2014,7,8.92,0
95333,2014,8,7.69,0
95333,2014,9,5.95,0
95333,2014,10,4.07,0
95333,2014,11,1.6,0
95333,2014,12,1.11,0
95403,2014,1,1.68,0
95403,2014,2,1.56,0
95403,2014,3,3.14,0
95403,2014,4,4.3,0
95403,2014,5,5.99,0
95403,2014,6,6.46,0
95403,2014,7,6.5,0
95403,2014,8,5.54,0
95403,2014,9,4.4,0
95403,2014,10,3.23,0
95403,2014,11,1.47,0
95403,2014,12,1.03,0
95640,2014,1,1.93,0
95640,2014,2,2.06,0
95640,2014,3,3.82,0
95640,2014,4,5.1,0
95640,2014,5,7.35,0
95640,2014,6,8.53,0
95640,2014,7,8.84,0
95640,2014,8,7.7,0
95640,2014,9,6.0,0
95640,2014,10,4.17,0
95640,2014,11,1.75,0
95640,2014,12,1.21,0
95686,2014,1,1.83,0
95686,2014,2,1.93,0
95686,2014,3,3.78,0
95686,2014,4,5.04,0
95686,2014,5,7.41,0
95686,2014,6,8.26,0
95686,2014,7,8.4,0
95686,2014,8,7.26,0
95686,2014,9,5.71,0
95686,2014,10,4.0200000000000005,0
95686,2014,11,1.62,0
95686,2014,12,1.13,0
95746,2014,1,1.98,0
95746,2014,2,2.0,0
95746,2014,3,3.8,0
95746,2014,4,5.07,0
95746,2014,5,7.29,0
95746,2014,6,8.42,0
95746,2014,7,8.72,0
95746,2014,8,7.41,0
95746,2014,9,5.9,0
95746,2014,10,4.08,0
95746,2014,11,1.74,0
95746,2014,12,1.14,0
92028,2014,1,2.91,0
92028,2014,2,2.74,0
92028,2014,3,4.0600000000000005,0
92028,2014,4,5.28,0
92028,2014,5,6.55,0
92028,2014,6,6.45,0
92028,2014,7,6.86,0
92028,2014,8,6.28,0
92028,2014,9,5.45,0
92028,2014,10,4.0200000000000005,0
92028,2014,11,3.1,0
92028,2014,12,1.94,0
93908,2014,1,2.07,0
93908,2014,2,1.86,0
93908,2014,3,3.39,0
93908,2014,4,4.26,0
93908,2014,5,5.62,0
93908,2014,6,5.45,0
93908,2014,7,5.54,0
93908,2014,8,5.2,0
93908,2014,9,4.1000000000000005,0
93908,2014,10,3.59,0
93908,2014,11,1.92,0
93908,2014,12,1.22,0
94513,2014,1,1.76,0
94513,2014,2,1.88,0
94513,2014,3,3.62,0
94513,2014,4,4.82,0
94513,2014,5,7.0600000000000005,0
94513,2014,6,7.65,0
94513,2014,7,7.78,0
94513,2014,8,6.76,0
94513,2014,9,5.29,0
94513,2014,10,3.77,0
94513,2014,11,1.62,0
94513,2014,12,1.09,0
94576,2014,1,1.78,0
94576,2014,2,1.69,0
94576,2014,3,3.29,0
94576,2014,4,4.63,0
94576,2014,5,6.51,0
94576,2014,6,7.09,0
94576,2014,7,7.24,0
94576,2014,8,6.07,0
94576,2014,9,4.88,0
94576,2014,10,3.41,0
94576,2014,11,1.53,0
94576,2014,12,1.07,0
94951,2014,1,1.61,0
94951,2014,2,1.57,0
94951,2014,3,3.09,0
94951,2014,4,4.2,0
94951,2014,5,5.91,0
94951,2014,6,6.22,0
94951,2014,7,6.26,0
94951,2014,8,5.39,0
94951,2014,9,4.32,0
94951,2014,10,3.14,0
94951,2014,11,1.47,0
94951,2014,12,1.02,0
95366,2014,1,1.82,0
95366,2014,2,2.04,0
95366,2014,3,3.82,0
95366,2014,4,5.16,0
95366,2014,5,7.6,0
95366,2014,6,8.5,0
95366,2014,7,8.64,0
95366,2014,8,7.5,0
95366,2014,9,5.82,0
95366,2014,10,4.09,0
95366,2014,11,1.65,0
95366,2014,12,1.19,0
95382,2014,1,1.81,0
95382,2014,2,2.0700000000000003,0
95382,2014,3,3.88,0
95382,2014,4,5.26,0
95382,2014,5,7.77,0
95382,2014,6,8.66,0
95382,2014,7,8.8,0
95382,2014,8,7.65,0
95382,2014,9,5.91,0
95382,2014,10,4.11,0
95382,2014,11,1.63,0
95382,2014,12,1.17,0
95603,2014,1,1.93,0
95603,2014,2,1.98,0
95603,2014,3,3.64,0
95603,2014,4,4.87,0
95603,2014,5,6.94,0
95603,2014,6,8.120000000000001,0
95603,2014,7,8.47,0
95603,2014,8,7.18,0
95603,2014,9,5.67,0
95603,2014,10,3.93,0
95603,2014,11,1.72,0
95603,2014,12,1.08,0
95642,2014,1,1.87,0
95642,2014,2,2.04,0
95642,2014,3,3.67,0
95642,2014,4,4.91,0
95642,2014,5,7.04,0
95642,2014,6,8.23,0
95642,2014,7,8.61,0
95642,2014,8,7.53,0
95642,2014,9,5.81,0
95642,2014,10,4.09,0
95642,2014,11,1.76,0
95642,2014,12,1.17,0
90265,2014,1,2.93,0
90265,2014,2,2.51,0
90265,2014,3,3.79,0
90265,2014,4,4.86,0
90265,2014,5,6.13,0
90265,2014,6,5.0600000000000005,0
90265,2014,7,5.82,0
90265,2014,8,5.42,0
90265,2014,9,4.79,0
90265,2014,10,3.58,0
90265,2014,11,2.93,0
90265,2014,12,1.91,0
93656,2014,1,1.86,0
93656,2014,2,2.25,0
93656,2014,3,4.14,0
93656,2014,4,5.61,0
93656,2014,5,8.21,0
93656,2014,6,9.19,0
93656,2014,7,9.21,0
93656,2014,8,8.29,0
93656,2014,9,6.39,0
93656,2014,10,4.34,0
93656,2014,11,1.66,0
93656,2014,12,1.04,0
94509,2014,1,1.77,0
94509,2014,2,1.86,0
94509,2014,3,3.5700000000000003,0
94509,2014,4,4.75,0
94509,2014,5,6.91,0
94509,2014,6,7.41,0
94509,2014,7,7.6,0
94509,2014,8,6.59,0
94509,2014,9,5.16,0
94509,2014,10,3.72,0
94509,2014,11,1.62,0
94509,2014,12,1.09,0
94566,2014,1,1.74,0
94566,2014,2,1.79,0
94566,2014,3,3.45,0
94566,2014,4,4.64,0
94566,2014,5,6.47,0
94566,2014,6,6.74,0
94566,2014,7,6.84,0
94566,2014,8,6.06,0
94566,2014,9,4.75,0
94566,2014,10,3.57,0
94566,2014,11,1.64,0
94566,2014,12,1.08,0
95014,2014,1,1.76,0
95014,2014,2,1.61,0
95014,2014,3,3.01,0
95014,2014,4,4.04,0
95014,2014,5,5.37,0
95014,2014,6,5.29,0
95014,2014,7,5.45,0
95014,2014,8,4.91,0
95014,2014,9,3.79,0
95014,2014,10,3.07,0
95014,2014,11,1.65,0
95014,2014,12,1.05,0
95046,2014,1,1.9,0
95046,2014,2,1.84,0
95046,2014,3,3.5,0
95046,2014,4,4.59,0
95046,2014,5,6.29,0
95046,2014,6,6.46,0
95046,2014,7,6.5600000000000005,0
95046,2014,8,5.88,0
95046,2014,9,4.5600000000000005,0
95046,2014,10,3.68,0
95046,2014,11,1.73,0
95046,2014,12,1.16,0
95616,2014,1,1.86,0
95616,2014,2,1.85,0
95616,2014,3,3.69,0
95616,2014,4,4.95,0
95616,2014,5,7.3,0
95616,2014,6,8.09,0
95616,2014,7,8.22,0
95616,2014,8,7.0,0
95616,2014,9,5.53,0
95616,2014,10,3.87,0
95616,2014,11,1.57,0
95616,2014,12,1.12,0
95634,2014,1,1.92,0
95634,2014,2,1.93,0
95634,2014,3,3.4000000000000004,0
95634,2014,4,4.63,0
95634,2014,5,6.44,0
95634,2014,6,7.75,0
95634,2014,7,8.16,0
95634,2014,8,6.99,0
95634,2014,9,5.45,0
95634,2014,10,3.83,0
95634,2014,11,1.71,0
95634,2014,12,1.06,0
95693,2014,1,1.92,0
95693,2014,2,2.02,0
95693,2014,3,3.82,0
95693,2014,4,5.1,0
95693,2014,5,7.42,0
95693,2014,6,8.48,0
95693,2014,7,8.709999999999999,0
95693,2014,8,7.54,0
95693,2014,9,5.94,0
95693,2014,10,4.140000000000001,0
95693,2014,11,1.6800000000000002,0
95693,2014,12,1.18,0
93108,2014,1,2.92,0
93108,2014,2,2.61,0
93108,2014,3,3.82,0
93108,2014,4,4.83,0
93108,2014,5,6.3,0
93108,2014,6,5.37,0
93108,2014,7,5.97,0
93108,2014,8,5.5600000000000005,0
93108,2014,9,4.69,0
93108,2014,10,3.81,0
93108,2014,11,2.78,0
93108,2014,12,1.86,0
93453,2014,1,2.5900000000000003,0
93453,2014,2,2.47,0
93453,2014,3,4.08,0
93453,2014,4,5.15,0
93453,2014,5,6.91,0
93453,2014,6,7.32,0
93453,2014,7,7.58,0
93453,2014,8,7.12,0
93453,2014,9,5.5600000000000005,0
93453,2014,10,4.38,0
93453,2014,11,2.23,0
93453,2014,12,1.46,0
93640,2014,1,1.98,0
93640,2014,2,2.27,0
93640,2014,3,4.2,0
93640,2014,4,5.72,0
93640,2014,5,8.28,0
93640,2014,6,9.16,0
93640,2014,7,9.07,0
93640,2014,8,8.15,0
93640,2014,9,6.33,0
93640,2014,10,4.5,0
93640,2014,11,1.76,0
93640,2014,12,1.15,0
94922,2014,1,1.54,0
94922,2014,2,1.49,0
94922,2014,3,2.87,0
94922,2014,4,4.01,0
94922,2014,5,5.43,0
94922,2014,6,5.6,0
94922,2014,7,5.71,0
94922,2014,8,4.91,0
94922,2014,9,3.92,0
94922,2014,10,2.97,0
94922,2014,11,1.52,0
94922,2014,12,1.0,0
95407,2014,1,1.63,0
95407,2014,2,1.55,0
95407,2014,3,3.08,0
95407,2014,4,4.21,0
95407,2014,5,5.84,0
95407,2014,6,6.24,0
95407,2014,7,6.3,0
95407,2014,8,5.39,0
95407,2014,9,4.25,0
95407,2014,10,3.16,0
95407,2014,11,1.47,0
95407,2014,12,1.02,0
95638,2014,1,1.92,0
95638,2014,2,2.03,0
95638,2014,3,3.84,0
95638,2014,4,5.1,0
95638,2014,5,7.46,0
95638,2014,6,8.5,0
95638,2014,7,8.79,0
95638,2014,8,7.65,0
95638,2014,9,5.94,0
95638,2014,10,4.15,0
95638,2014,11,1.69,0
95638,2014,12,1.2,0
95946,2014,1,1.96,0
95946,2014,2,1.91,0
95946,2014,3,3.56,0
95946,2014,4,4.88,0
95946,2014,5,6.93,0
95946,2014,6,8.0,0
95946,2014,7,8.19,0
95946,2014,8,6.94,0
95946,2014,9,5.48,0
95946,2014,10,3.73,0
95946,2014,11,1.62,0
95946,2014,12,1.03,0
95993,2014,1,2.06,0
95993,2014,2,1.93,0
95993,2014,3,3.7,0
95993,2014,4,5.08,0
95993,2014,5,7.390000000000001,0
95993,2014,6,8.25,0
95993,2014,7,8.33,0
95993,2014,8,6.99,0
95993,2014,9,5.52,0
95993,2014,10,3.78,0
95993,2014,11,1.52,0
95993,2014,12,1.09,0
96041,2014,1,2.39,0
96041,2014,2,1.55,0
96041,2014,3,2.83,0
96041,2014,4,4.19,0
96041,2014,5,6.2700000000000005,0
96041,2014,6,7.87,0
96041,2014,7,8.040000000000001,0
96041,2014,8,7.0200000000000005,0
96041,2014,9,5.33,0
96041,2014,10,2.99,0
96041,2014,11,1.1,0
96041,2014,12,1.0,0
93291,2014,1,1.74,0
93291,2014,2,2.28,0
93291,2014,3,4.22,0
93291,2014,4,5.5600000000000005,0
93291,2014,5,7.94,0
93291,2014,6,9.05,0
93291,2014,7,9.27,0
93291,2014,8,8.3,0
93291,2014,9,6.31,0
93291,2014,10,4.11,0
93291,2014,11,1.71,0
93291,2014,12,1.08,0
93450,2014,1,2.25,0
93450,2014,2,2.19,0
93450,2014,3,3.84,0
93450,2014,4,5.0600000000000005,0
93450,2014,5,6.96,0
93450,2014,6,7.28,0
93450,2014,7,7.39,0
93450,2014,8,6.83,0
93450,2014,9,5.37,0
93450,2014,10,4.3,0
93450,2014,11,1.99,0
93450,2014,12,1.25,0
93622,2014,1,1.89,0
93622,2014,2,2.2,0
93622,2014,3,4.0600000000000005,0
93622,2014,4,5.57,0
93622,2014,5,8.08,0
93622,2014,6,8.91,0
93622,2014,7,8.9,0
93622,2014,8,7.87,0
93622,2014,9,6.07,0
93622,2014,10,4.35,0
93622,2014,11,1.71,0
93622,2014,12,1.11,0
95237,2014,1,1.88,0
95237,2014,2,2.02,0
95237,2014,3,3.83,0
95237,2014,4,5.11,0
95237,2014,5,7.56,0
95237,2014,6,8.52,0
95237,2014,7,8.7,0
95237,2014,8,7.62,0
95237,2014,9,5.96,0
95237,2014,10,4.16,0
95237,2014,11,1.66,0
95237,2014,12,1.18,0
95303,2014,1,1.79,0
95303,2014,2,2.12,0
95303,2014,3,3.88,0
95303,2014,4,5.29,0
95303,2014,5,7.78,0
95303,2014,6,8.77,0
95303,2014,7,8.870000000000001,0
95303,2014,8,7.67,0
95303,2014,9,5.93,0
95303,2014,10,4.12,0
95303,2014,11,1.62,0
95303,2014,12,1.16,0
95618,2014,1,1.86,0
95618,2014,2,1.88,0
95618,2014,3,3.71,0
95618,2014,4,5.0200000000000005,0
95618,2014,5,7.35,0
95618,2014,6,8.200000000000001,0
95618,2014,7,8.31,0
95618,2014,8,7.12,0
95618,2014,9,5.62,0
95618,2014,10,3.93,0
95618,2014,11,1.58,0
95618,2014,12,1.11,0
95963,2014,1,2.45,0
95963,2014,2,1.8,0
95963,2014,3,3.49,0
95963,2014,4,5.0,0
95963,2014,5,7.28,0
95963,2014,6,8.200000000000001,0
95963,2014,7,8.18,0
95963,2014,8,6.8,0
95963,2014,9,5.44,0
95963,2014,10,3.47,0
95963,2014,11,1.31,0
95963,2014,12,1.1,0
95975,2014,1,1.93,0
95975,2014,2,1.91,0
95975,2014,3,3.54,0
95975,2014,4,4.86,0
95975,2014,5,6.87,0
95975,2014,6,7.95,0
95975,2014,7,8.14,0
95975,2014,8,6.91,0
95975,2014,9,5.46,0
95975,2014,10,3.73,0
95975,2014,11,1.62,0
95975,2014,12,1.01,0
96073,2014,1,2.33,0
96073,2014,2,1.78,0
96073,2014,3,3.29,0
96073,2014,4,4.890000000000001,0
96073,2014,5,7.28,0
96073,2014,6,8.46,0
96073,2014,7,8.61,0
96073,2014,8,7.2,0
96073,2014,9,5.75,0
96073,2014,10,3.18,0
96073,2014,11,1.16,0
96073,2014,12,0.95,0
91301,2014,1,2.97,0
91301,2014,2,2.5700000000000003,0
91301,2014,3,3.91,0
91301,2014,4,5.0,0
91301,2014,5,6.22,0
91301,2014,6,5.61,0
91301,2014,7,6.27,0
91301,2014,8,5.7700000000000005,0
91301,2014,9,4.97,0
91301,2014,10,3.69,0
91301,2014,11,2.91,0
91301,2014,12,1.86,0
91917,2014,1,2.49,0
91917,2014,2,2.62,0
91917,2014,3,4.16,0
91917,2014,4,5.0600000000000005,0
91917,2014,5,6.66,0
91917,2014,6,6.89,0
91917,2014,7,6.78,0
91917,2014,8,6.2700000000000005,0
91917,2014,9,5.25,0
91917,2014,10,3.89,0
91917,2014,11,2.88,0
91917,2014,12,1.79,0
92236,2014,1,2.93,0
92236,2014,2,3.42,0
92236,2014,3,5.63,0
92236,2014,4,7.01,0
92236,2014,5,8.95,0
92236,2014,6,9.96,0
92236,2014,7,9.81,0
92236,2014,8,8.290000000000001,0
92236,2014,9,7.0,0
92236,2014,10,5.36,0
92236,2014,11,3.42,0
92236,2014,12,2.03,0
93292,2014,1,1.77,0
93292,2014,2,2.31,0
93292,2014,3,4.27,0
93292,2014,4,5.64,0
93292,2014,5,7.95,0
93292,2014,6,9.07,0
93292,2014,7,9.33,0
93292,2014,8,8.38,0
93292,2014,9,6.34,0
93292,2014,10,4.11,0
93292,2014,11,1.75,0
93292,2014,12,1.11,0
93608,2014,1,1.99,0
93608,2014,2,2.3,0
93608,2014,3,4.22,0
93608,2014,4,5.7,0
93608,2014,5,8.22,0
93608,2014,6,9.09,0
93608,2014,7,9.07,0
93608,2014,8,8.200000000000001,0
93608,2014,9,6.36,0
93608,2014,10,4.52,0
93608,2014,11,1.78,0
93608,2014,12,1.15,0
93722,2014,1,1.69,0
93722,2014,2,2.21,0
93722,2014,3,4.03,0
93722,2014,4,5.53,0
93722,2014,5,8.11,0
93722,2014,6,9.1,0
93722,2014,7,9.09,0
93722,2014,8,7.970000000000001,0
93722,2014,9,6.16,0
93722,2014,10,4.15,0
93722,2014,11,1.64,0
93722,2014,12,1.04,0
95037,2014,1,1.81,0
95037,2014,2,1.75,0
95037,2014,3,3.33,0
95037,2014,4,4.46,0
95037,2014,5,6.18,0
95037,2014,6,6.4,0
95037,2014,7,6.51,0
95037,2014,8,5.8,0
95037,2014,9,4.53,0
95037,2014,10,3.54,0
95037,2014,11,1.66,0
95037,2014,12,1.09,0
95206,2014,1,1.84,0
95206,2014,2,1.93,0
95206,2014,3,3.72,0
95206,2014,4,5.0,0
95206,2014,5,7.38,0
95206,2014,6,8.14,0
95206,2014,7,8.290000000000001,0
95206,2014,8,7.21,0
95206,2014,9,5.64,0
95206,2014,10,3.97,0
95206,2014,11,1.62,0
95206,2014,12,1.11,0
95683,2014,1,1.93,0
95683,2014,2,2.0500000000000003,0
95683,2014,3,3.84,0
95683,2014,4,5.11,0
95683,2014,5,7.35,0
95683,2014,6,8.46,0
95683,2014,7,8.79,0
95683,2014,8,7.6,0
95683,2014,9,5.98,0
95683,2014,10,4.15,0
95683,2014,11,1.74,0
95683,2014,12,1.18,0
93267,2014,1,1.84,0
93267,2014,2,2.41,0
93267,2014,3,4.41,0
93267,2014,4,5.76,0
93267,2014,5,7.99,0
93267,2014,6,9.21,0
93267,2014,7,9.73,0
93267,2014,8,8.65,0
93267,2014,9,6.51,0
