year,county,month,eto_in,precip_in
2024,Placer,6,8.215092883100747,0.0
2024,Placer,7,8.842984768366957,0.0
2024,Placer,8,7.532330132322049,0.0
2024,Placer,9,5.971723792100473,0.0
2024,Placer,10,4.26220937639728,0.0
2024,Placer,11,1.8283837621224734,0.0
2024,Placer,12,1.0606094352106712,0.0
2023,Riverside,1,0.7713308199514767,0.0
2023,Riverside,2,1.0099349536904914,0.0
2023,Riverside,3,1.1792143585514776,0.0
2023,Riverside,4,1.948338983110914,0.0
2023,Riverside,5,2.105770428100761,0.0
2023,Riverside,6,2.3714780662921595,0.0
2023,Riverside,7,3.1051097218122683,0.0
2023,Riverside,8,2.742519177796336,0.0
2023,Riverside,9,1.895778544866681,0.0
2023,Riverside,10,1.7976167159722554,0.0
2023,Riverside,11,1.266840922359489,0.0
2023,Riverside,12,0.9892610500567312,0.0
2024,Riverside,1,2.4174798659661403,0.0
2024,Riverside,2,2.8835079589536172,0.0
2024,Riverside,3,4.405539310353496,0.0
2024,Riverside,4,6.223266182895756,0.0
2024,Riverside,5,7.829609068222929,0.0
2024,Riverside,6,9.001568600889888,0.0
2024,Riverside,7,9.36340629743484,0.0
2024,Riverside,8,8.639435428827909,0.0
2024,Riverside,9,6.957305766974762,0.0
2024,Riverside,10,5.035414339769841,0.0
2024,Riverside,11,3.026518399869698,0.0
2024,Riverside,12,2.560569254596586,0.0
2016,Sacramento,1,0.0003715052054287229,0.0
2016,Sacramento,2,0.0006954577445625693,0.0
2016,Sacramento,3,0.0009599694508278199,0.0
2016,Sacramento,4,0.0015335734880097681,0.0
2016,Sacramento,5,0.0019139948183687805,0.0
2016,Sacramento,6,0.0024400461892558523,0.0
2016,Sacramento,7,0.002657005229226226,0.0
2016,Sacramento,8,0.0023568290232398184,0.0
2016,Sacramento,9,0.0017594486529104317,0.0
2016,Sacramento,10,0.0009540253675409604,0.0
2016,Sacramento,11,0.00047255462130533555,0.0
2016,Sacramento,12,0.00031206437256012725,0.0
2023,Sacramento,1,0.41764104523398526,0.0
